session_id,idx,time_ms,input,value
Analytics_Data_Attempt_3,27,10000,primary_skill,
Analytics_Data_Attempt_3,28,10000,secondary_skill,
Analytics_Data_Attempt_3,29,10000,primary_skill,
Analytics_Data_Attempt_3,30,10000,secondary_skill,
Analytics_Data_Attempt_3,31,10000,attack,
Analytics_Data_Attempt_3,32,11000,secondary_skill,
Analytics_Data_Attempt_3,33,11000,attack,
Analytics_Data_Attempt_3,34,11000,primary_skill,
Analytics_Data_Attempt_3,35,11000,primary_skill,
Analytics_Data_Attempt_3,36,11000,secondary_skill,
Analytics_Data_Attempt_3,37,11000,attack,
Analytics_Data_Attempt_3,38,11000,primary_skill,
Analytics_Data_Attempt_3,39,11000,secondary_skill,
Analytics_Data_Attempt_3,40,11000,attack,
Analytics_Data_Attempt_3,41,11000,primary_skill,
Analytics_Data_Attempt_3,42,11000,secondary_skill,
Analytics_Data_Attempt_3,43,11000,attack,
Analytics_Data_Attempt_3,44,12000,primary_skill,
Analytics_Data_Attempt_3,45,12000,secondary_skill,
Analytics_Data_Attempt_3,46,12000,attack,
Analytics_Data_Attempt_3,47,12000,secondary_skill,
Analytics_Data_Attempt_3,48,12000,primary_skill,
Analytics_Data_Attempt_3,49,12000,attack,
Analytics_Data_Attempt_3,50,12000,primary_skill,
Analytics_Data_Attempt_3,51,12000,secondary_skill,
Analytics_Data_Attempt_3,52,12000,special_skill,
Analytics_Data_Attempt_3,53,12000,attack,
Analytics_Data_Attempt_3,54,12000,primary_skill,
Analytics_Data_Attempt_3,55,12000,secondary_skill,
Analytics_Data_Attempt_3,56,12000,attack,
Analytics_Data_Attempt_3,57,12000,special_skill,
Analytics_Data_Attempt_3,58,13000,secondary_skill,
Analytics_Data_Attempt_3,59,13000,primary_skill,
Analytics_Data_Attempt_3,60,13000,attack,
Analytics_Data_Attempt_3,61,13000,special_skill,
Analytics_Data_Attempt_3,62,13000,attack,
Analytics_Data_Attempt_3,63,13000,primary_skill,
Analytics_Data_Attempt_3,64,13000,secondary_skill,
Analytics_Data_Attempt_3,65,13000,special_skill,
Analytics_Data_Attempt_3,66,13000,primary_skill,
Analytics_Data_Attempt_3,67,13000,secondary_skill,
Analytics_Data_Attempt_3,68,13000,attack,
Analytics_Data_Attempt_3,69,13000,primary_skill,
Analytics_Data_Attempt_3,70,13000,secondary_skill,
Analytics_Data_Attempt_3,71,13000,attack,
Analytics_Data_Attempt_3,72,13000,primary_skill,
Analytics_Data_Attempt_3,73,13000,secondary_skill,
Analytics_Data_Attempt_3,74,13000,attack,
Analytics_Data_Attempt_3,75,14000,attack,
Analytics_Data_Attempt_3,76,14000,primary_skill,
Analytics_Data_Attempt_3,77,14000,secondary_skill,
Analytics_Data_Attempt_3,78,14000,primary_skill,
Analytics_Data_Attempt_3,79,14000,attack,
Analytics_Data_Attempt_3,80,14000,secondary_skill,
Analytics_Data_Attempt_3,81,14000,primary_skill,
Analytics_Data_Attempt_3,82,14000,secondary_skill,
Analytics_Data_Attempt_3,83,14000,attack,
Analytics_Data_Attempt_3,84,15000,primary_skill,
Analytics_Data_Attempt_3,85,15000,attack,
Analytics_Data_Attempt_3,86,15000,secondary_skill,
Analytics_Data_Attempt_3,87,15000,secondary_skill,
Analytics_Data_Attempt_3,88,15000,primary_skill,
Analytics_Data_Attempt_3,89,15000,attack,
Analytics_Data_Attempt_3,90,15000,primary_skill,
Analytics_Data_Attempt_3,91,15000,secondary_skill,
Analytics_Data_Attempt_3,92,15000,attack,
Analytics_Data_Attempt_3,93,15000,primary_skill,
Analytics_Data_Attempt_3,94,15000,secondary_skill,
Analytics_Data_Attempt_3,95,15000,attack,
Analytics_Data_Attempt_3,96,16000,attack,
Analytics_Data_Attempt_3,97,16000,primary_skill,
Analytics_Data_Attempt_3,98,16000,secondary_skill,
Analytics_Data_Attempt_3,99,16000,primary_skill,
Analytics_Data_Attempt_3,100,16000,attack,
Analytics_Data_Attempt_3,101,16000,secondary_skill,
Analytics_Data_Attempt_3,102,18000,secondary_skill,
Analytics_Data_Attempt_3,103,22000,primary_skill,
Analytics_Data_Attempt_3,104,22000,secondary_skill,
Analytics_Data_Attempt_3,105,22000,attack,
Analytics_Data_Attempt_3,106,22000,secondary_skill,
Analytics_Data_Attempt_3,107,22000,primary_skill,
Analytics_Data_Attempt_3,108,22000,attack,
Analytics_Data_Attempt_3,109,23000,secondary_skill,
Analytics_Data_Attempt_3,110,23000,attack,
Analytics_Data_Attempt_3,111,23000,primary_skill,
Analytics_Data_Attempt_3,112,23000,secondary_skill,
Analytics_Data_Attempt_3,113,23000,attack,
Analytics_Data_Attempt_3,114,23000,primary_skill,
Analytics_Data_Attempt_3,115,23000,attack,
Analytics_Data_Attempt_3,116,23000,primary_skill,
Analytics_Data_Attempt_3,117,23000,secondary_skill,
Analytics_Data_Attempt_3,118,23000,secondary_skill,
Analytics_Data_Attempt_3,119,23000,primary_skill,
Analytics_Data_Attempt_3,120,23000,attack,
Analytics_Data_Attempt_3,121,24000,secondary_skill,
Analytics_Data_Attempt_3,122,24000,attack,
Analytics_Data_Attempt_3,123,24000,primary_skill,
Analytics_Data_Attempt_3,124,24000,secondary_skill,
Analytics_Data_Attempt_3,125,24000,secondary_skill,
Analytics_Data_Attempt_3,126,24000,attack,
Analytics_Data_Attempt_3,127,24000,primary_skill,
Analytics_Data_Attempt_3,128,24000,attack,
Analytics_Data_Attempt_3,129,24000,primary_skill,
Analytics_Data_Attempt_3,130,24000,secondary_skill,
Analytics_Data_Attempt_3,131,24000,primary_skill,
Analytics_Data_Attempt_3,132,24000,secondary_skill,
Analytics_Data_Attempt_3,133,24000,attack,
Analytics_Data_Attempt_3,134,25000,primary_skill,
Analytics_Data_Attempt_3,135,25000,secondary_skill,
Analytics_Data_Attempt_3,136,25000,attack,
Analytics_Data_Attempt_3,137,25000,secondary_skill,
Analytics_Data_Attempt_3,138,25000,primary_skill,
Analytics_Data_Attempt_3,139,25000,attack,
Analytics_Data_Attempt_3,140,25000,secondary_skill,
Analytics_Data_Attempt_3,141,25000,primary_skill,
Analytics_Data_Attempt_3,142,25000,attack,
Analytics_Data_Attempt_3,143,29000,attack,
Analytics_Data_Attempt_3,144,29000,primary_skill,
Analytics_Data_Attempt_3,145,29000,special_skill,
Analytics_Data_Attempt_3,146,29000,secondary_skill,
Analytics_Data_Attempt_3,147,29000,secondary_skill,
Analytics_Data_Attempt_3,148,29000,attack,
Analytics_Data_Attempt_3,149,29000,primary_skill,
Analytics_Data_Attempt_3,150,29000,attack,
Analytics_Data_Attempt_3,151,29000,primary_skill,
Analytics_Data_Attempt_3,152,29000,secondary_skill,
Analytics_Data_Attempt_3,153,29000,special_skill,
Analytics_Data_Attempt_3,154,30000,secondary_skill,
Analytics_Data_Attempt_3,155,30000,attack,
Analytics_Data_Attempt_3,156,30000,primary_skill,
Analytics_Data_Attempt_3,157,30000,secondary_skill,
Analytics_Data_Attempt_3,158,30000,attack,
Analytics_Data_Attempt_3,159,30000,primary_skill,
Analytics_Data_Attempt_3,160,30000,attack,
Analytics_Data_Attempt_3,161,30000,primary_skill,
Analytics_Data_Attempt_3,162,30000,secondary_skill,
Analytics_Data_Attempt_3,163,31000,primary_skill,
Analytics_Data_Attempt_3,164,31000,secondary_skill,
Analytics_Data_Attempt_3,165,31000,attack,
Analytics_Data_Attempt_3,166,31000,attack,
Analytics_Data_Attempt_3,167,31000,primary_skill,
Analytics_Data_Attempt_3,168,31000,secondary_skill,
Analytics_Data_Attempt_3,169,31000,attack,
Analytics_Data_Attempt_3,170,31000,primary_skill,
Analytics_Data_Attempt_3,171,31000,secondary_skill,
Analytics_Data_Attempt_3,172,31000,primary_skill,
Analytics_Data_Attempt_3,173,31000,secondary_skill,
Analytics_Data_Attempt_3,174,31000,attack,
Analytics_Data_Attempt_3,175,32000,secondary_skill,
Analytics_Data_Attempt_3,176,32000,attack,
Analytics_Data_Attempt_3,177,32000,primary_skill,
Analytics_Data_Attempt_3,178,32000,primary_skill,
Analytics_Data_Attempt_3,179,32000,secondary_skill,
Analytics_Data_Attempt_3,180,32000,attack,
Analytics_Data_Attempt_3,181,32000,primary_skill,
Analytics_Data_Attempt_3,182,32000,secondary_skill,
Analytics_Data_Attempt_3,183,32000,attack,
Analytics_Data_Attempt_3,184,32000,primary_skill,
Analytics_Data_Attempt_3,185,32000,secondary_skill,
Analytics_Data_Attempt_3,186,32000,attack,
Analytics_Data_Attempt_3,187,33000,primary_skill,
Analytics_Data_Attempt_3,188,33000,secondary_skill,
Analytics_Data_Attempt_3,189,33000,attack,
Analytics_Data_Attempt_3,190,33000,attack,
Analytics_Data_Attempt_3,191,33000,primary_skill,
Analytics_Data_Attempt_3,192,33000,secondary_skill,
Analytics_Data_Attempt_3,193,33000,primary_skill,
Analytics_Data_Attempt_3,194,33000,secondary_skill,
Analytics_Data_Attempt_3,195,33000,attack,
Analytics_Data_Attempt_3,196,33000,primary_skill,
Analytics_Data_Attempt_3,197,33000,secondary_skill,
Analytics_Data_Attempt_3,198,33000,attack,
Analytics_Data_Attempt_3,199,34000,primary_skill,
Analytics_Data_Attempt_3,200,34000,secondary_skill,
Analytics_Data_Attempt_3,201,34000,attack,
Analytics_Data_Attempt_3,202,34000,primary_skill,
Analytics_Data_Attempt_3,203,34000,attack,
Analytics_Data_Attempt_3,204,34000,secondary_skill,
Analytics_Data_Attempt_3,205,34000,attack,
Analytics_Data_Attempt_3,206,34000,primary_skill,
Analytics_Data_Attempt_3,207,34000,secondary_skill,
Analytics_Data_Attempt_3,208,40000,attack,
Analytics_Data_Attempt_3,209,40000,primary_skill,
Analytics_Data_Attempt_3,210,40000,secondary_skill,
Analytics_Data_Attempt_3,211,40000,primary_skill,
Analytics_Data_Attempt_3,212,40000,secondary_skill,
Analytics_Data_Attempt_3,213,40000,attack,
Analytics_Data_Attempt_3,214,40000,primary_skill,
Analytics_Data_Attempt_3,215,40000,secondary_skill,
Analytics_Data_Attempt_3,216,41000,attack,
Analytics_Data_Attempt_3,217,41000,primary_skill,
Analytics_Data_Attempt_3,218,41000,secondary_skill,
Analytics_Data_Attempt_3,219,41000,attack,
Analytics_Data_Attempt_3,220,41000,secondary_skill,
Analytics_Data_Attempt_3,221,41000,primary_skill,
Analytics_Data_Attempt_3,222,41000,attack,
Analytics_Data_Attempt_3,223,41000,primary_skill,
Analytics_Data_Attempt_3,224,41000,secondary_skill,
Analytics_Data_Attempt_3,225,41000,attack,
Analytics_Data_Attempt_3,226,42000,primary_skill,
Analytics_Data_Attempt_3,227,42000,secondary_skill,
Analytics_Data_Attempt_3,228,48000,primary_skill,
Analytics_Data_Attempt_3,229,48000,attack,
Analytics_Data_Attempt_3,230,48000,secondary_skill,
Analytics_Data_Attempt_3,231,48000,special_skill,
Analytics_Data_Attempt_3,232,48000,attack,
Analytics_Data_Attempt_3,233,48000,primary_skill,
Analytics_Data_Attempt_3,234,48000,secondary_skill,
Analytics_Data_Attempt_3,235,48000,special_skill,
Analytics_Data_Attempt_3,236,48000,attack,
Analytics_Data_Attempt_3,237,48000,primary_skill,
Analytics_Data_Attempt_3,238,48000,secondary_skill,
Analytics_Data_Attempt_3,239,49000,primary_skill,
Analytics_Data_Attempt_3,240,49000,secondary_skill,
Analytics_Data_Attempt_3,241,49000,attack,
Analytics_Data_Attempt_3,242,49000,primary_skill,
Analytics_Data_Attempt_3,243,49000,attack,
Analytics_Data_Attempt_3,244,49000,secondary_skill,
Analytics_Data_Attempt_3,245,49000,secondary_skill,
Analytics_Data_Attempt_3,246,49000,primary_skill,
Analytics_Data_Attempt_3,247,49000,attack,
Analytics_Data_Attempt_3,248,49000,primary_skill,
Analytics_Data_Attempt_3,249,49000,secondary_skill,
Analytics_Data_Attempt_3,250,49000,attack,
Analytics_Data_Attempt_3,251,49000,attack,
Analytics_Data_Attempt_3,252,49000,primary_skill,
Analytics_Data_Attempt_3,253,49000,secondary_skill,
Analytics_Data_Attempt_3,254,50000,primary_skill,
Analytics_Data_Attempt_3,255,50000,secondary_skill,
Analytics_Data_Attempt_3,256,50000,attack,
Analytics_Data_Attempt_3,257,53000,attack,
Analytics_Data_Attempt_3,258,53000,dash,
Analytics_Data_Attempt_3,259,53000,primary_skill,
Analytics_Data_Attempt_3,260,53000,secondary_skill,
Analytics_Data_Attempt_3,261,54000,secondary_skill,
Analytics_Data_Attempt_3,262,54000,attack,
Analytics_Data_Attempt_3,263,54000,primary_skill,
Analytics_Data_Attempt_3,264,54000,secondary_skill,
Analytics_Data_Attempt_3,265,54000,primary_skill,
Analytics_Data_Attempt_3,266,54000,attack,
Analytics_Data_Attempt_3,267,54000,primary_skill,
Analytics_Data_Attempt_3,268,54000,secondary_skill,
Analytics_Data_Attempt_3,269,54000,secondary_skill,
Analytics_Data_Attempt_3,270,54000,primary_skill,
Analytics_Data_Attempt_3,271,54000,attack,
Analytics_Data_Attempt_3,272,54000,attack,
Analytics_Data_Attempt_3,273,54000,primary_skill,
Analytics_Data_Attempt_3,274,54000,secondary_skill,
Analytics_Data_Attempt_3,275,56000,attack,
Analytics_Data_Attempt_3,276,56000,dash,
Analytics_Data_Attempt_3,277,56000,secondary_skill,
Analytics_Data_Attempt_3,278,56000,primary_skill,
Analytics_Data_Attempt_3,279,63000,attack,
Analytics_Data_Attempt_3,280,63000,primary_skill,
Analytics_Data_Attempt_3,281,63000,secondary_skill,
Analytics_Data_Attempt_3,282,63000,primary_skill,
Analytics_Data_Attempt_3,283,63000,secondary_skill,
Analytics_Data_Attempt_3,284,63000,attack,
Analytics_Data_Attempt_3,285,63000,primary_skill,
Analytics_Data_Attempt_3,286,63000,secondary_skill,
Analytics_Data_Attempt_3,287,64000,attack,
Analytics_Data_Attempt_3,288,64000,special_skill,
Analytics_Data_Attempt_3,289,68000,special_skill,
Analytics_Data_Attempt_3,290,69000,special_skill,
Analytics_Data_Attempt_3,291,69000,attack,
Analytics_Data_Attempt_3,292,69000,primary_skill,
Analytics_Data_Attempt_3,293,69000,secondary_skill,
Analytics_Data_Attempt_3,294,69000,dash,
Analytics_Data_Attempt_3,295,69000,primary_skill,
Analytics_Data_Attempt_3,296,69000,secondary_skill,
Analytics_Data_Attempt_3,297,69000,attack,
Analytics_Data_Attempt_3,298,69000,secondary_skill,
Analytics_Data_Attempt_3,299,69000,primary_skill,
Analytics_Data_Attempt_3,300,69000,attack,
Analytics_Data_Attempt_3,301,69000,secondary_skill,
Analytics_Data_Attempt_3,302,70000,secondary_skill,
Analytics_Data_Attempt_3,303,70000,primary_skill,
Analytics_Data_Attempt_3,304,70000,primary_skill,
Analytics_Data_Attempt_3,305,70000,attack,
Analytics_Data_Attempt_3,306,70000,secondary_skill,
Analytics_Data_Attempt_3,307,70000,attack,
Analytics_Data_Attempt_3,308,70000,primary_skill,
Analytics_Data_Attempt_3,309,70000,secondary_skill,
Analytics_Data_Attempt_3,310,70000,secondary_skill,
Analytics_Data_Attempt_3,311,70000,attack,
Analytics_Data_Attempt_3,312,70000,primary_skill,
Analytics_Data_Attempt_3,313,71000,attack,
Analytics_Data_Attempt_3,314,71000,primary_skill,
Analytics_Data_Attempt_3,315,71000,secondary_skill,
Analytics_Data_Attempt_3,316,71000,primary_skill,
Analytics_Data_Attempt_3,317,71000,secondary_skill,
Analytics_Data_Attempt_3,318,71000,attack,
Analytics_Data_Attempt_3,319,71000,secondary_skill,
Analytics_Data_Attempt_3,320,71000,attack,
Analytics_Data_Attempt_3,321,71000,primary_skill,
Analytics_Data_Attempt_3,322,71000,primary_skill,
Analytics_Data_Attempt_3,323,71000,secondary_skill,
Analytics_Data_Attempt_3,324,71000,attack,
Analytics_Data_Attempt_3,325,72000,primary_skill,
Analytics_Data_Attempt_3,326,72000,secondary_skill,
Analytics_Data_Attempt_3,327,72000,attack,
Analytics_Data_Attempt_3,328,72000,primary_skill,
Analytics_Data_Attempt_3,329,72000,secondary_skill,
Analytics_Data_Attempt_3,330,72000,attack,
Analytics_Data_Attempt_3,331,72000,attack,
Analytics_Data_Attempt_3,332,72000,primary_skill,
Analytics_Data_Attempt_3,333,72000,secondary_skill,
Analytics_Data_Attempt_3,334,72000,secondary_skill,
Analytics_Data_Attempt_3,335,72000,primary_skill,
Analytics_Data_Attempt_3,336,72000,attack,
Analytics_Data_Attempt_3,337,72000,secondary_skill,
Analytics_Data_Attempt_3,338,73000,primary_skill,
Analytics_Data_Attempt_3,339,73000,attack,
Analytics_Data_Attempt_3,340,73000,primary_skill,
Analytics_Data_Attempt_3,341,73000,secondary_skill,
Analytics_Data_Attempt_3,342,82000,attack,
Analytics_Data_Attempt_3,343,82000,primary_skill,
Analytics_Data_Attempt_3,344,82000,secondary_skill,
Analytics_Data_Attempt_3,345,82000,secondary_skill,
Analytics_Data_Attempt_3,346,82000,attack,
Analytics_Data_Attempt_3,347,82000,primary_skill,
Analytics_Data_Attempt_3,348,82000,attack,
Analytics_Data_Attempt_3,349,82000,primary_skill,
Analytics_Data_Attempt_3,350,82000,secondary_skill,
Analytics_Data_Attempt_3,351,82000,dash,
Analytics_Data_Attempt_3,352,83000,primary_skill,
Analytics_Data_Attempt_3,353,83000,secondary_skill,
Analytics_Data_Attempt_3,354,83000,attack,
Analytics_Data_Attempt_3,355,87000,primary_skill,
Analytics_Data_Attempt_3,356,87000,attack,
Analytics_Data_Attempt_3,357,87000,secondary_skill,
Analytics_Data_Attempt_3,358,87000,primary_skill,
Analytics_Data_Attempt_3,359,87000,secondary_skill,
Analytics_Data_Attempt_3,360,87000,attack,
Analytics_Data_Attempt_3,361,87000,attack,
Analytics_Data_Attempt_3,362,87000,primary_skill,
Analytics_Data_Attempt_3,363,87000,secondary_skill,
Analytics_Data_Attempt_3,364,87000,secondary_skill,
Analytics_Data_Attempt_3,365,87000,attack,
Analytics_Data_Attempt_3,366,87000,primary_skill,
Analytics_Data_Attempt_3,367,88000,primary_skill,
Analytics_Data_Attempt_3,368,88000,secondary_skill,
Analytics_Data_Attempt_3,369,88000,attack,
Analytics_Data_Attempt_3,370,88000,secondary_skill,
Analytics_Data_Attempt_3,371,88000,attack,
Analytics_Data_Attempt_3,372,88000,primary_skill,
Analytics_Data_Attempt_3,373,88000,primary_skill,
Analytics_Data_Attempt_3,374,88000,attack,
Analytics_Data_Attempt_3,375,88000,secondary_skill,
Analytics_Data_Attempt_3,376,91000,attack,
Analytics_Data_Attempt_3,377,91000,primary_skill,
Analytics_Data_Attempt_3,378,91000,secondary_skill,
Analytics_Data_Attempt_3,379,92000,primary_skill,
Analytics_Data_Attempt_3,380,92000,secondary_skill,
Analytics_Data_Attempt_3,381,92000,attack,
Analytics_Data_Attempt_3,382,92000,secondary_skill,
Analytics_Data_Attempt_3,383,92000,attack,
Analytics_Data_Attempt_3,384,92000,primary_skill,
Analytics_Data_Attempt_3,385,92000,attack,
Analytics_Data_Attempt_3,386,92000,primary_skill,
Analytics_Data_Attempt_3,387,92000,secondary_skill,
Analytics_Data_Attempt_3,388,92000,attack,
Analytics_Data_Attempt_3,389,92000,primary_skill,
Analytics_Data_Attempt_3,390,92000,secondary_skill,
Analytics_Data_Attempt_3,391,92000,attack,
Analytics_Data_Attempt_3,392,92000,primary_skill,
Analytics_Data_Attempt_3,393,92000,secondary_skill,
Analytics_Data_Attempt_3,394,93000,use_item,
Analytics_Data_Attempt_3,395,93000,primary_skill,
Analytics_Data_Attempt_3,396,93000,secondary_skill,
Analytics_Data_Attempt_3,397,93000,attack,
Analytics_Data_Attempt_3,398,97000,attack,
Analytics_Data_Attempt_3,399,97000,primary_skill,
Analytics_Data_Attempt_3,400,97000,secondary_skill,
Analytics_Data_Attempt_3,401,97000,attack,
Analytics_Data_Attempt_3,402,97000,primary_skill,
Analytics_Data_Attempt_3,403,97000,secondary_skill,
Analytics_Data_Attempt_3,404,97000,secondary_skill,
Analytics_Data_Attempt_3,405,97000,primary_skill,
Analytics_Data_Attempt_3,406,97000,attack,
Analytics_Data_Attempt_3,407,97000,primary_skill,
Analytics_Data_Attempt_3,408,97000,secondary_skill,
Analytics_Data_Attempt_3,409,97000,attack,
Analytics_Data_Attempt_3,410,98000,attack,
Analytics_Data_Attempt_3,411,98000,primary_skill,
Analytics_Data_Attempt_3,412,98000,secondary_skill,
Analytics_Data_Attempt_3,413,98000,secondary_skill,
Analytics_Data_Attempt_3,414,98000,primary_skill,
Analytics_Data_Attempt_3,415,98000,attack,
Analytics_Data_Attempt_3,416,98000,attack,
Analytics_Data_Attempt_3,417,98000,primary_skill,
Analytics_Data_Attempt_3,418,98000,secondary_skill,
Analytics_Data_Attempt_3,419,98000,secondary_skill,
Analytics_Data_Attempt_3,420,98000,primary_skill,
Analytics_Data_Attempt_3,421,101000,attack,
Analytics_Data_Attempt_3,422,101000,primary_skill,
Analytics_Data_Attempt_3,423,101000,secondary_skill,
Analytics_Data_Attempt_3,424,101000,secondary_skill,
Analytics_Data_Attempt_3,425,101000,primary_skill,
Analytics_Data_Attempt_3,426,101000,attack,
Analytics_Data_Attempt_3,427,102000,attack,
Analytics_Data_Attempt_3,428,102000,primary_skill,
Analytics_Data_Attempt_3,429,102000,secondary_skill,
Analytics_Data_Attempt_3,430,102000,primary_skill,
Analytics_Data_Attempt_3,431,102000,secondary_skill,
Analytics_Data_Attempt_3,432,102000,attack,
Analytics_Data_Attempt_3,433,102000,primary_skill,
Analytics_Data_Attempt_3,434,102000,secondary_skill,
Analytics_Data_Attempt_3,435,102000,attack,
Analytics_Data_Attempt_3,436,102000,primary_skill,
Analytics_Data_Attempt_3,437,102000,secondary_skill,
Analytics_Data_Attempt_3,438,102000,attack,
Analytics_Data_Attempt_3,439,102000,primary_skill,
Analytics_Data_Attempt_3,440,102000,attack,
Analytics_Data_Attempt_3,441,102000,secondary_skill,
Analytics_Data_Attempt_3,442,103000,primary_skill,
Analytics_Data_Attempt_3,443,103000,secondary_skill,
Analytics_Data_Attempt_3,444,103000,attack,
Analytics_Data_Attempt_3,445,103000,secondary_skill,
Analytics_Data_Attempt_3,446,103000,primary_skill,
Analytics_Data_Attempt_3,447,103000,attack,
Analytics_Data_Attempt_3,448,103000,secondary_skill,
Analytics_Data_Attempt_3,449,103000,primary_skill,
Analytics_Data_Attempt_3,450,103000,special_skill,
Analytics_Data_Attempt_3,451,103000,attack,
Analytics_Data_Attempt_3,452,103000,primary_skill,
Analytics_Data_Attempt_3,453,103000,secondary_skill,
Analytics_Data_Attempt_3,454,104000,attack,
Analytics_Data_Attempt_3,455,104000,primary_skill,
Analytics_Data_Attempt_3,456,104000,secondary_skill,
Analytics_Data_Attempt_4,0,15000,special_skill,
Analytics_Data_Attempt_4,1,16000,special_skill,
Analytics_Data_Attempt_4,2,34000,dash,
Analytics_Data_Attempt_4,3,35000,secondary_skill,
Analytics_Data_Attempt_4,4,37000,primary_skill,
Analytics_Data_Attempt_4,5,38000,attack,
Analytics_Data_Attempt_4,6,56000,special_skill,
Analytics_Data_Attempt_4,7,56000,special_skill,
Analytics_Data_Attempt_4,8,58000,use_item,
Analytics_Data_Attempt_4,9,59000,switch_weapon,
Analytics_Data_Attempt_4,10,59000,switch_weapon,
Analytics_Data_Attempt_4,11,62000,switch_weapon,
Analytics_Data_Attempt_4,12,63000,use_item,
Analytics_Data_Attempt_4,13,64000,special_skill,
Analytics_Data_Attempt_4,14,64000,special_skill,
Analytics_Data_Attempt_4,15,67000,dash,
Analytics_Data_Attempt_4,16,70000,dash,
Analytics_Data_Attempt_4,17,71000,dash,
Analytics_Data_Attempt_4,18,72000,dash,
Analytics_Data_Attempt_4,19,72000,dash,
Analytics_Data_Attempt_4,20,72000,dash,
Analytics_Data_Attempt_4,21,74000,secondary_skill,
Analytics_Data_Attempt_4,22,76000,secondary_skill,
Analytics_Data_Attempt_4,23,91000,primary_skill,
Analytics_Data_Attempt_4,24,91000,secondary_skill,
Analytics_Data_Attempt_4,25,92000,secondary_skill,
Analytics_Data_Attempt_4,26,92000,primary_skill,
Analytics_Data_Attempt_4,27,93000,primary_skill,
Analytics_Data_Attempt_4,28,93000,secondary_skill,
Analytics_Data_Attempt_4,29,94000,primary_skill,
Analytics_Data_Attempt_4,30,95000,primary_skill,
Analytics_Data_Attempt_4,31,95000,primary_skill,
Analytics_Data_Attempt_4,32,96000,secondary_skill,
Analytics_Data_Attempt_4,33,96000,secondary_skill,
Analytics_Data_Attempt_4,34,96000,secondary_skill,
Analytics_Data_Attempt_4,35,97000,primary_skill,
Analytics_Data_Attempt_4,36,97000,primary_skill,
Analytics_Data_Attempt_4,37,98000,secondary_skill,
Analytics_Data_Attempt_4,38,98000,primary_skill,
Analytics_Data_Attempt_4,39,99000,primary_skill,
Analytics_Data_Attempt_4,40,99000,primary_skill,
Analytics_Data_Attempt_4,41,100000,primary_skill,
Analytics_Data_Attempt_4,42,100000,primary_skill,
Analytics_Data_Attempt_4,43,101000,primary_skill,
Analytics_Data_Attempt_4,44,111000,dash,
Analytics_Data_Attempt_4,45,111000,secondary_skill,
Analytics_Data_Attempt_4,46,113000,primary_skill,
Analytics_Data_Attempt_4,47,115000,attack,
Analytics_Data_Attempt_4,48,124000,dash,
Analytics_Data_Attempt_4,49,124000,dash,
Analytics_Data_Attempt_4,50,125000,secondary_skill,
Analytics_Data_Attempt_4,51,125000,secondary_skill,
Analytics_Data_Attempt_4,52,125000,secondary_skill,
Analytics_Data_Attempt_4,53,132000,attack,
Analytics_Data_Attempt_4,54,133000,attack,
Analytics_Data_Attempt_4,55,134000,attack,
Analytics_Data_Attempt_4,56,134000,attack,
Analytics_Data_Attempt_4,57,138000,special_skill,
Analytics_Data_Attempt_4,58,138000,special_skill,
Analytics_Data_Attempt_4,59,139000,special_skill,
Analytics_Data_Attempt_4,60,139000,special_skill,
Analytics_Data_Attempt_4,61,139000,special_skill,
Analytics_Data_Attempt_4,62,140000,special_skill,
Analytics_Data_Attempt_4,63,140000,use_item,
Analytics_Data_Attempt_4,64,140000,switch_weapon,
Analytics_Data_Attempt_4,65,140000,switch_weapon,
Analytics_Data_Attempt_4,66,142000,switch_weapon,
Analytics_Data_Attempt_4,67,143000,switch_weapon,
Analytics_Data_Attempt_4,68,143000,switch_weapon,
Analytics_Data_Attempt_4,69,155000,dash,
Analytics_Data_Attempt_4,70,156000,dash,
Analytics_Data_Attempt_4,71,158000,primary_skill,
Analytics_Data_Attempt_4,72,158000,primary_skill,
Analytics_Data_Attempt_4,73,158000,primary_skill,
Analytics_Data_Attempt_4,74,159000,primary_skill,
Analytics_Data_Attempt_4,75,159000,primary_skill,
Analytics_Data_Attempt_4,76,159000,primary_skill,
Analytics_Data_Attempt_4,77,161000,primary_skill,
Analytics_Data_Attempt_4,78,164000,primary_skill,
Analytics_Data_Attempt_4,79,165000,primary_skill,
Analytics_Data_Attempt_4,80,166000,attack,
Analytics_Data_Attempt_4,81,166000,attack,
Analytics_Data_Attempt_4,82,166000,attack,
Analytics_Data_Attempt_4,83,166000,attack,
Analytics_Data_Attempt_4,84,166000,attack,
Analytics_Data_Attempt_4,85,167000,attack,
Analytics_Data_Attempt_4,86,167000,attack,
Analytics_Data_Attempt_4,87,167000,attack,
Analytics_Data_Attempt_4,88,167000,attack,
Analytics_Data_Attempt_4,89,167000,attack,
Analytics_Data_Attempt_4,90,168000,attack,
Analytics_Data_Attempt_4,91,168000,attack,
Analytics_Data_Attempt_4,92,168000,attack,
Analytics_Data_Attempt_4,93,168000,attack,
Analytics_Data_Attempt_4,94,168000,attack,
Analytics_Data_Attempt_4,95,168000,secondary_skill,
Analytics_Data_Attempt_4,96,169000,secondary_skill,
Analytics_Data_Attempt_4,97,169000,secondary_skill,
Analytics_Data_Attempt_4,98,169000,secondary_skill,
Analytics_Data_Attempt_4,99,170000,primary_skill,
Analytics_Data_Attempt_4,100,170000,attack,
